62        	1	haber	 		0000000001	9
63        	1	fecha	S	fecha_ultimo_asiento	0000000001	9
64        	1	t_doc	 	A	0000000001	9
65        	1	cuenta	 	572100001	0000000001	9
66        	1	concepto	 	LIQ.Nº 240	0000000001	10
67        	1	haber	 		0000000001	10
68        	1	fecha	S	fecha_ultimo_asiento	0000000001	10
69        	1	t_doc	 	A	0000000001	10
70        	1	cuenta	 	572100001	0000000001	10
71        	1	concepto	 	LIQ.Nº 240	0000000001	11
72        	1	haber	 		0000000001	11
73        	1	fecha	S	fecha_ultimo_asiento	0000000001	11
74        	1	t_doc	 	A	0000000001	11
75        	1	cuenta	 	572100001	0000000001	11
76        	1	concepto	 	LIQ.Nº 240	0000000001	12
77        	1	haber	 		0000000001	12
78        	1	fecha	S	fecha_ultimo_asiento	0000000001	12
79        	1	t_doc	 	A	0000000001	12
80        	1	cuenta	 	572100001	0000000001	12
81        	1	concepto	 	LIQ.Nº 240	0000000001	13
82        	1	haber	 		0000000001	13
83        	1	fecha	S	fecha_ultimo_asiento	0000000001	13
84        	1	t_doc	 	A	0000000001	13
85        	1	cuenta	 	572100001	0000000001	13
86        	1	concepto	 	ING.XEC/ EFECTIU	0000000001	14
87        	1	debe	 		0000000001	14
88        	1	fecha	S	fecha_ultimo_asiento	0000000001	14
89        	1	t_doc	 	A	0000000001	14
90        	1	cuenta	 	572	0000000001	14
91        	1	debe	 		0000000001	15
92        	1	fecha	S	fecha_ultimo_asiento	0000000001	15
93        	1	t_doc	 	A	0000000001	15
94        	1	cuenta	 	572	0000000001	15
95        	1	debe	 		0000000001	16
96        	1	fecha	S	fecha_ultimo_asiento	0000000001	16
97        	1	t_doc	 	A	0000000001	16
98        	1	cuenta	 	572	0000000001	16
99        	1	debe	 		0000000001	17
100       	1	fecha	S	fecha_ultimo_asiento	0000000001	17
101       	1	t_doc	 	A	0000000001	17
102       	1	cuenta	 	572	0000000001	17
103       	1	debe	 		0000000001	18
104       	1	fecha	S	fecha_ultimo_asiento	0000000001	18
105       	1	t_doc	 	A	0000000001	18
106       	1	cuenta	 	572	0000000001	18
107       	1	debe	 		0000000001	19
108       	1	fecha	S	fecha_ultimo_asiento	0000000001	19
109       	1	t_doc	 	A	0000000001	19
110       	1	cuenta	 	572	0000000001	19
111       	1	debe	 		0000000001	20
112       	1	fecha	S	fecha_ultimo_asiento	0000000001	20
113       	1	t_doc	 	A	0000000001	20
114       	1	cuenta	 	572	0000000001	20
115       	1	debe	 		0000000001	21
116       	1	fecha	S	fecha_ultimo_asiento	0000000001	21
117       	1	t_doc	 	A	0000000001	21
118       	1	cuenta	 	572	0000000001	21
119       	1	debe	 		0000000001	22
120       	1	fecha	S	fecha_ultimo_asiento	0000000001	22
121       	1	t_doc	 	A	0000000001	22
122       	1	cuenta	 	572	0000000001	22
123       	1	debe	 		0000000001	23
124       	1	fecha	S	fecha_ultimo_asiento	0000000001	23
125       	1	t_doc	 	A	0000000001	23
126       	1	cuenta	 	572	0000000001	23
127       	2	numero_lineas	 	5	0000000002	1
128       	2	centro	N	T	0000000002	1
129       	2	proyecto	 	01	0000000002	1
130       	2	concepto	 	INGR.XEC	0000000002	1
131       	2	debe	 		0000000002	1
132       	2	fecha	S	fecha_ultimo_asiento	0000000002	1
133       	2	t_doc	 	V	0000000002	1
134       	2	cuenta	 	572000025	0000000002	1
135       	2	concepto	 	MOV.DIARI DELEG.	0000000002	2
136       	2	haber	 		0000000002	2
137       	2	fecha	S	fecha_ultimo_asiento	0000000002	2
138       	2	t_doc	 	A	0000000002	2
140       	2	haber	 		0000000002	3
141       	2	fecha	S	fecha_ultimo_asiento	0000000002	3
142       	2	t_doc	 	A	0000000002	3
143       	2	contrapartida	 	430000000	0000000002	3
144       	2	cuenta	 	477000008	0000000002	3
145       	2	haber	 		0000000002	4
146       	2	fecha	S	fecha_ultimo_asiento	0000000002	4
147       	2	t_doc	 	A	0000000002	4
148       	2	cuenta	 	412000001	0000000002	4
149       	2	concepto	 	TARGETA DELEG.	0000000002	5
150       	2	debe	 		0000000002	5
151       	2	fecha	S	fecha_ultimo_asiento	0000000002	5
152       	2	t_doc	 	A	0000000002	5
153       	2	cuenta	 	572000027	0000000002	5
154       	3	numero_lineas	 	6	0000000003	1
155       	3	centro	N	T	0000000003	1
156       	3	proyecto	 	01	0000000003	1
157       	3	concepto	 	ING.MOV.DIARI	0000000003	1
158       	3	haber	 		0000000003	1
159       	3	fecha	S	fecha_ultimo_asiento	0000000003	1
160       	3	t_doc	 	V	0000000003	1
161       	3	cuenta	 	570	0000000003	1
162       	3	concepto	 	ING.MOVIM.DIA DELEGACIO	0000000003	2
163       	3	debe	 		0000000003	2
164       	3	fecha	S	fecha_ultimo_asiento	0000000003	2
165       	3	t_doc	 	A	0000000003	2
166       	3	cuenta	 	572	0000000003	2
167       	3	debe	 		0000000003	3
168       	3	fecha	S	fecha_ultimo_asiento	0000000003	3
169       	3	t_doc	 	A	0000000003	3
170       	3	cuenta	 	572	0000000003	3
171       	3	debe	 		0000000003	4
172       	3	fecha	S	fecha_ultimo_asiento	0000000003	4
173       	3	t_doc	 	A	0000000003	4
174       	3	cuenta	 	572	0000000003	4
175       	3	debe	 		0000000003	5
176       	3	fecha	S	fecha_ultimo_asiento	0000000003	5
177       	3	t_doc	 	A	0000000003	5
178       	3	cuenta	 	572	0000000003	5
179       	3	debe	 		0000000003	6
180       	3	fecha	S	fecha_ultimo_asiento	0000000003	6
181       	3	t_doc	 	A	0000000003	6
182       	3	cuenta	 	572	0000000003	6
183       	4	numero_lineas	 	33	0000000004	1
184       	4	centro	N	T	0000000004	1
185       	4	proyecto	 	01	0000000004	1
186       	4	concepto	 	QUOTES MENSUALS RESIDENTS	0000000004	1
187       	4	haber	 		0000000004	1
188       	4	fecha	S	fecha_ultimo_asiento	0000000004	1
189       	4	t_doc	 	V	0000000004	1
190       	4	cuenta	 	705100001	0000000004	1
191       	4	concepto	 	QUOTES MENSUALS MUTUA	0000000004	2
192       	4	haber	 		0000000004	2
193       	4	fecha	S	fecha_ultimo_asiento	0000000004	2
194       	4	t_doc	 	A	0000000004	2
195       	4	cuenta	 	413000001	0000000004	2
196       	4	concepto	 	QUOTES MENSUALS MUSAAT	0000000004	3
197       	4	haber	 		0000000004	3
198       	4	fecha	S	fecha_ultimo_asiento	0000000004	3
199       	4	t_doc	 	A	0000000004	3
200       	4	cuenta	 	444000001	0000000004	3
201       	4	concepto	 	QUOTES MENSUALS VIDA/ACC.	0000000004	4
202       	4	haber	 		0000000004	4
203       	4	fecha	S	fecha_ultimo_asiento	0000000004	4
204       	4	t_doc	 	A	0000000004	4
205       	4	cuenta	 	440100002	0000000004	4
206       	4	concepto	 	QUOTES MENSUALS SUBV.MUT.	0000000004	5
207       	4	debe	 		0000000004	5
208       	4	fecha	S	fecha_ultimo_asiento	0000000004	5
209       	4	t_doc	 	A	0000000004	5
210       	4	cuenta	 	629500004	0000000004	5
211       	4	concepto	 	QUOTES MENSUALS PREST.PLA	0000000004	6
212       	4	haber	 	4,07	0000000004	6
213       	4	fecha	S	fecha_ultimo_asiento	0000000004	6
214       	4	t_doc	 	A	0000000004	6
215       	4	cuenta	 	443000001	0000000004	6
216       	4	haber	 	6,61	0000000004	7
217       	4	fecha	S	fecha_ultimo_asiento	0000000004	7
218       	4	t_doc	 	A	0000000004	7
219       	4	cuenta	 	443000006	0000000004	7
220       	4	haber	 	3,10	0000000004	8
221       	4	fecha	S	fecha_ultimo_asiento	0000000004	8
222       	4	t_doc	 	A	0000000004	8
223       	4	cuenta	 	443000003	0000000004	8
224       	4	haber	 	3,16	0000000004	9
225       	4	fecha	S	fecha_ultimo_asiento	0000000004	9
226       	4	t_doc	 	A	0000000004	9
227       	4	cuenta	 	443000004	0000000004	9
228       	4	haber	 	3,01	0000000004	10
229       	4	fecha	S	fecha_ultimo_asiento	0000000004	10
230       	4	t_doc	 	A	0000000004	10
231       	4	cuenta	 	443000005	0000000004	10
232       	4	haber	 	6,61	0000000004	11
233       	4	fecha	S	fecha_ultimo_asiento	0000000004	11
234       	4	t_doc	 	A	0000000004	11
235       	4	cuenta	 	443000007	0000000004	11
236       	4	haber	 	3,49	0000000004	12
237       	4	fecha	S	fecha_ultimo_asiento	0000000004	12
238       	4	t_doc	 	A	0000000004	12
239       	4	cuenta	 	443000008	0000000004	12
240       	4	haber	 	7,72	0000000004	13
241       	4	fecha	S	fecha_ultimo_asiento	0000000004	13
242       	4	t_doc	 	A	0000000004	13
243       	4	cuenta	 	443000009	0000000004	13
244       	4	haber	 	3,23	0000000004	14
245       	4	fecha	S	fecha_ultimo_asiento	0000000004	14
246       	4	t_doc	 	A	0000000004	14
247       	4	cuenta	 	443000010	0000000004	14
248       	4	haber	 	3,56	0000000004	15
249       	4	fecha	S	fecha_ultimo_asiento	0000000004	15
250       	4	t_doc	 	A	0000000004	15
251       	4	cuenta	 	443000011	0000000004	15
252       	4	haber	 	4,83	0000000004	16
253       	4	fecha	S	fecha_ultimo_asiento	0000000004	16
254       	4	t_doc	 	A	0000000004	16
255       	4	cuenta	 	443000016	0000000004	16
256       	4	haber	 	4,46	0000000004	17
257       	4	fecha	S	fecha_ultimo_asiento	0000000004	17
258       	4	t_doc	 	A	0000000004	17
259       	4	cuenta	 	443000019	0000000004	17
260       	4	haber	 	3,01	0000000004	18
261       	4	fecha	S	fecha_ultimo_asiento	0000000004	18
262       	4	t_doc	 	A	0000000004	18
263       	4	cuenta	 	443000022	0000000004	18
264       	4	haber	 	4,78	0000000004	19
265       	4	fecha	S	fecha_ultimo_asiento	0000000004	19
266       	4	t_doc	 	A	0000000004	19
267       	4	cuenta	 	443000023	0000000004	19
268       	4	haber	 	4,32	0000000004	20
269       	4	fecha	S	fecha_ultimo_asiento	0000000004	20
270       	4	t_doc	 	A	0000000004	20
271       	4	cuenta	 	443000025	0000000004	20
272       	4	haber	 	3,01	0000000004	21
273       	4	fecha	S	fecha_ultimo_asiento	0000000004	21
274       	4	t_doc	 	A	0000000004	21
275       	4	cuenta	 	443000026	0000000004	21
276       	4	haber	 	3,01	0000000004	22
277       	4	fecha	S	fecha_ultimo_asiento	0000000004	22
278       	4	t_doc	 	A	0000000004	22
279       	4	cuenta	 	443000027	0000000004	22
280       	4	haber	 	3,01	0000000004	23
281       	4	fecha	S	fecha_ultimo_asiento	0000000004	23
282       	4	t_doc	 	A	0000000004	23
283       	4	cuenta	 	443000032	0000000004	23
284       	4	haber	 	3,01	0000000004	24
285       	4	fecha	S	fecha_ultimo_asiento	0000000004	24
286       	4	t_doc	 	A	0000000004	24
287       	4	cuenta	 	443000033	0000000004	24
288       	4	haber	 	3,01	0000000004	25
289       	4	fecha	S	fecha_ultimo_asiento	0000000004	25
290       	4	t_doc	 	A	0000000004	25
291       	4	cuenta	 	443000039	0000000004	25
292       	4	haber	 	3,01	0000000004	26
293       	4	fecha	S	fecha_ultimo_asiento	0000000004	26
294       	4	t_doc	 	A	0000000004	26
295       	4	cuenta	 	443000041	0000000004	26
296       	4	haber	 	3,01	0000000004	27
297       	4	fecha	S	fecha_ultimo_asiento	0000000004	27
298       	4	t_doc	 	A	0000000004	27
299       	4	cuenta	 	443000043	0000000004	27
300       	4	concepto	 	QUOTES MENSUALS SUBV.COL.	0000000004	28
301       	4	debe	 		0000000004	28
302       	4	fecha	S	fecha_ultimo_asiento	0000000004	28
303       	4	t_doc	 	A	0000000004	28
304       	4	cuenta	 	629500003	0000000004	28
305       	4	concepto	 	QUOTES MENSUALS MUT.GR.AM	0000000004	29
306       	4	haber	 		0000000004	29
307       	4	fecha	S	fecha_ultimo_asiento	0000000004	29
308       	4	t_doc	 	A	0000000004	29
309       	4	cuenta	 	413000001	0000000004	29
310       	4	concepto	 	QUOTES MENSUALS ATR.MUTUA	0000000004	30
311       	4	haber	 		0000000004	30
312       	4	fecha	S	fecha_ultimo_asiento	0000000004	30
313       	4	t_doc	 	A	0000000004	30
314       	4	cuenta	 	413000001	0000000004	30
315       	4	concepto	 	QUOTES MENSUALS SUBV.2000	0000000004	31
316       	4	debe	 		0000000004	31
317       	4	fecha	S	fecha_ultimo_asiento	0000000004	31
318       	4	t_doc	 	A	0000000004	31
319       	4	cuenta	 	629500004	0000000004	31
320       	4	concepto	 	QUOTES MENSUALS NO RESID.	0000000004	32
321       	4	haber	 		0000000004	32
322       	4	fecha	S	fecha_ultimo_asiento	0000000004	32
323       	4	t_doc	 	A	0000000004	32
324       	4	cuenta	 	705100002	0000000004	32
325       	4	concepto	 	REMESA QUOTES MENSUALS	0000000004	33
326       	4	debe	 		0000000004	33
327       	4	fecha	S	fecha_ultimo_asiento	0000000004	33
328       	4	t_doc	 	A	0000000004	33
329       	4	cuenta	 	572000022	0000000004	33
330       	5	numero_lineas	 	5	0000000005	1
331       	5	centro	N	T	0000000005	1
332       	5	proyecto	 	01	0000000005	1
333       	5	concepto	 	Leasing	0000000005	1
334       	5	debe	 	125624,03	0000000005	1
335       	5	fecha	S	fecha_ultimo_asiento	0000000005	1
336       	5	t_doc	 	F	0000000005	1
337       	5	contrapartida	 	173	0000000005	1
338       	5	cuenta	 	21	0000000005	1
339       	5	haber	 	125624,03	0000000005	2
340       	5	fecha	S	fecha_ultimo_asiento	0000000005	2
341       	5	t_doc	 	A	0000000005	2
342       	5	concepto	 	Traspaso a Efectos Comer	0000000005	3
343       	5	debe	 	125624,03	0000000005	3
344       	5	fecha	S	fecha_ultimo_asiento	0000000005	3
345       	5	t_doc	 	A	0000000005	3
346       	5	concepto	 	Deuda a CP	0000000005	4
347       	5	haber	 	28005,63	0000000005	4
348       	5	fecha	S	fecha_ultimo_asiento	0000000005	4
349       	5	t_doc	 	A	0000000005	4
350       	5	cuenta	 	5250000	0000000005	4
351       	5	concepto	 	Traspaso deuda LP	0000000005	5
352       	5	haber	 		0000000005	5
353       	5	fecha	S	fecha_ultimo_asiento	0000000005	5
354       	5	t_doc	 	A	0000000005	5
355       	5	cuenta	 	1750000	0000000005	5
356       	6	numero_lineas	 	3	0000000006	1
357       	6	centro	N	T	0000000006	1
358       	6	proyecto	 	01	0000000006	1
359       	6	concepto	 	Pago Cuota Periodo	0000000006	1
360       	6	debe	 	2333,80	0000000006	1
361       	6	fecha	S	fecha_ultimo_asiento	0000000006	1
362       	6	t_doc	 	F	0000000006	1
363       	6	contrapartida	 	5720000	0000000006	1
364       	6	cuenta	 	5250000	0000000006	1
365       	6	debe	 	2333,80*16/100	0000000006	2
366       	6	fecha	S	fecha_ultimo_asiento	0000000006	2
367       	6	t_doc	 	F	0000000006	2
368       	6	cuenta	 	4720016	0000000006	2
369       	6	haber	 		0000000006	3
370       	6	fecha	S	fecha_ultimo_asiento	0000000006	3
371       	6	t_doc	 	F	0000000006	3
372       	7	numero_lineas	 	3	0000000007	1
373       	7	centro	N	T	0000000007	1
374       	7	proyecto	 	01	0000000007	1
375       	7	debe	 		0000000007	1
376       	7	fecha	S	fecha_ultimo_asiento	0000000007	1
377       	7	t_doc	 	V	0000000007	1
378       	7	cuenta	 	6	0000000007	1
379       	7	haber	 		0000000007	2
380       	7	fecha	S	fecha_ultimo_asiento	0000000007	2
381       	7	t_doc	 	A	0000000007	2
382       	7	cuenta	 	4	0000000007	2
383       	8	numero_lineas	 	3	0000000008	1
384       	8	centro	N	T	0000000008	1
385       	8	proyecto	 	01	0000000008	1
386       	8	debe	 		0000000008	1
387       	8	fecha	S	fecha_ultimo_asiento	0000000008	1
388       	8	t_doc	 	V	0000000008	1
389       	8	cuenta	 	6	0000000008	1
390       	8	haber	 		0000000008	2
391       	8	fecha	S	fecha_ultimo_asiento	0000000008	2
392       	8	t_doc	 	A	0000000008	2
393       	8	cuenta	 	4	0000000008	2
394       	9	numero_lineas	 	3	0000000009	1
395       	9	centro	N	T	0000000009	1
396       	9	proyecto	 	01	0000000009	1
397       	9	debe	 		0000000009	1
398       	9	fecha	S	fecha_ultimo_asiento	0000000009	1
399       	9	t_doc	 	V	0000000009	1
400       	9	cuenta	 	6	0000000009	1
401       	9	haber	 		0000000009	2
402       	9	fecha	S	fecha_ultimo_asiento	0000000009	2
403       	9	t_doc	 	A	0000000009	2
404       	9	cuenta	 	4	0000000009	2
405       	10	numero_lineas	 	29	0000000010	1
406       	10	centro	N	T	0000000010	1
407       	10	proyecto	 	01	0000000010	1
408       	10	concepto	 	PAG.PREST.PREM.	0000000010	1
409       	10	debe	 	6142,80	0000000010	1
410       	10	fecha	S	fecha_ultimo_asiento	0000000010	1
411       	10	t_doc	 	V	0000000010	1
412       	10	cuenta	 	413000001	0000000010	1
413       	10	haber	 	156,48	0000000010	2
414       	10	fecha	S	fecha_ultimo_asiento	0000000010	2
415       	10	t_doc	 	A	0000000010	2
416       	10	cuenta	 	572000022	0000000010	2
417       	10	haber	 	113,34	0000000010	3
418       	10	fecha	S	fecha_ultimo_asiento	0000000010	3
419       	10	t_doc	 	A	0000000010	3
420       	10	cuenta	 	572000022	0000000010	3
421       	10	haber	 	282,08	0000000010	4
422       	10	fecha	S	fecha_ultimo_asiento	0000000010	4
423       	10	t_doc	 	A	0000000010	4
424       	10	cuenta	 	572000022	0000000010	4
425       	10	haber	 	61,82	0000000010	5
426       	10	fecha	S	fecha_ultimo_asiento	0000000010	5
427       	10	t_doc	 	A	0000000010	5
428       	10	cuenta	 	572000022	0000000010	5
429       	10	haber	 	248,85	0000000010	6
430       	10	fecha	S	fecha_ultimo_asiento	0000000010	6
431       	10	t_doc	 	A	0000000010	6
432       	10	cuenta	 	572000022	0000000010	6
433       	10	haber	 	245,15	0000000010	7
434       	10	fecha	S	fecha_ultimo_asiento	0000000010	7
435       	10	t_doc	 	A	0000000010	7
436       	10	cuenta	 	572000022	0000000010	7
437       	10	haber	 	193,92	0000000010	8
438       	10	fecha	S	fecha_ultimo_asiento	0000000010	8
439       	10	t_doc	 	A	0000000010	8
440       	10	cuenta	 	572000022	0000000010	8
441       	10	haber	 	200,02	0000000010	9
442       	10	fecha	S	fecha_ultimo_asiento	0000000010	9
443       	10	t_doc	 	A	0000000010	9
444       	10	cuenta	 	572000022	0000000010	9
445       	10	haber	 	174,27	0000000010	10
446       	10	fecha	S	fecha_ultimo_asiento	0000000010	10
447       	10	t_doc	 	A	0000000010	10
448       	10	cuenta	 	572000022	0000000010	10
449       	10	haber	 	282,27	0000000010	11
450       	10	fecha	S	fecha_ultimo_asiento	0000000010	11
451       	10	t_doc	 	A	0000000010	11
452       	10	cuenta	 	572000022	0000000010	11
453       	10	haber	 	109,91	0000000010	12
454       	10	fecha	S	fecha_ultimo_asiento	0000000010	12
455       	10	t_doc	 	A	0000000010	12
456       	10	cuenta	 	572000022	0000000010	12
457       	10	haber	 	298,12	0000000010	13
458       	10	fecha	S	fecha_ultimo_asiento	0000000010	13
459       	10	t_doc	 	A	0000000010	13
460       	10	cuenta	 	572000022	0000000010	13
461       	10	haber	 	98,61	0000000010	14
462       	10	fecha	S	fecha_ultimo_asiento	0000000010	14
463       	10	t_doc	 	A	0000000010	14
464       	10	cuenta	 	572000022	0000000010	14
465       	10	haber	 	199,73	0000000010	15
466       	10	fecha	S	fecha_ultimo_asiento	0000000010	15
467       	10	t_doc	 	A	0000000010	15
468       	10	cuenta	 	572000022	0000000010	15
469       	10	haber	 	252,46	0000000010	16
470       	10	fecha	S	fecha_ultimo_asiento	0000000010	16
471       	10	t_doc	 	A	0000000010	16
472       	10	cuenta	 	572000022	0000000010	16
473       	10	haber	 	291,81	0000000010	17
474       	10	fecha	S	fecha_ultimo_asiento	0000000010	17
475       	10	t_doc	 	A	0000000010	17
476       	10	cuenta	 	572000022	0000000010	17
477       	10	haber	 	142,52	0000000010	18
478       	10	fecha	S	fecha_ultimo_asiento	0000000010	18
479       	10	t_doc	 	A	0000000010	18
480       	10	cuenta	 	572000022	0000000010	18
481       	10	haber	 	145,18	0000000010	19
482       	10	fecha	S	fecha_ultimo_asiento	0000000010	19
483       	10	t_doc	 	A	0000000010	19
484       	10	cuenta	 	572000022	0000000010	19
485       	10	haber	 	321,82	0000000010	20
486       	10	fecha	S	fecha_ultimo_asiento	0000000010	20
487       	10	t_doc	 	A	0000000010	20
488       	10	cuenta	 	572000022	0000000010	20
489       	10	haber	 	359,32	0000000010	21
490       	10	fecha	S	fecha_ultimo_asiento	0000000010	21
491       	10	t_doc	 	A	0000000010	21
492       	10	cuenta	 	572000022	0000000010	21
493       	10	haber	 	160,33	0000000010	22
494       	10	fecha	S	fecha_ultimo_asiento	0000000010	22
495       	10	t_doc	 	A	0000000010	22
496       	10	cuenta	 	572000022	0000000010	22
497       	10	haber	 	154,92	0000000010	23
498       	10	fecha	S	fecha_ultimo_asiento	0000000010	23
499       	10	t_doc	 	A	0000000010	23
500       	10	cuenta	 	572000022	0000000010	23
501       	10	haber	 	562,64	0000000010	24
502       	10	fecha	S	fecha_ultimo_asiento	0000000010	24
503       	10	t_doc	 	A	0000000010	24
504       	10	cuenta	 	572000022	0000000010	24
505       	10	haber	 	336,05	0000000010	25
506       	10	fecha	S	fecha_ultimo_asiento	0000000010	25
507       	10	t_doc	 	A	0000000010	25
508       	10	cuenta	 	572000022	0000000010	25
509       	10	haber	 	154,25	0000000010	26
510       	10	fecha	S	fecha_ultimo_asiento	0000000010	26
511       	10	t_doc	 	A	0000000010	26
512       	10	cuenta	 	572000022	0000000010	26
513       	10	haber	 	351,56	0000000010	27
514       	10	fecha	S	fecha_ultimo_asiento	0000000010	27
515       	10	t_doc	 	A	0000000010	27
516       	10	cuenta	 	572000022	0000000010	27
517       	10	haber	 	142,15	0000000010	28
518       	10	fecha	S	fecha_ultimo_asiento	0000000010	28
519       	10	t_doc	 	A	0000000010	28
520       	10	cuenta	 	572000022	0000000010	28
521       	10	haber	 		0000000010	29
522       	10	fecha	S	fecha_ultimo_asiento	0000000010	29
523       	10	t_doc	 	A	0000000010	29
524       	10	cuenta	 	572000022	0000000010	29
525       	11	numero_lineas	 	2	0000000011	1
526       	11	centro	N	T	0000000011	1
527       	11	proyecto	 	01	0000000011	1
528       	11	concepto	 	Intereses diferidos Perio	0000000011	1
529       	11	debe	 		0000000011	1
530       	11	fecha	S	fecha_ultimo_asiento	0000000011	1
531       	11	t_doc	 	F	0000000011	1
532       	11	contrapartida	 	5250000	0000000011	1
533       	11	cuenta	 	662	0000000011	1
534       	11	haber	 		0000000011	2
535       	11	fecha	S	fecha_ultimo_asiento	0000000011	2
536       	11	t_doc	 	F	0000000011	2
537       	12	numero_lineas	 	13	0000000012	1
538       	12	centro	N	T	0000000012	1
539       	12	proyecto	 	01	0000000012	1
540       	12	concepto	 	PAG.LIQUID.Nº 26000	0000000012	1
541       	12	debe	 		0000000012	1
542       	12	fecha	S	fecha_ultimo_asiento	0000000012	1
543       	12	t_doc	 	V	0000000012	1
544       	12	cuenta	 	572100001	0000000012	1
545       	12	concepto	 	PAG.LIQUID.Nº 2600	0000000012	2
546       	12	debe	 		0000000012	2
547       	12	fecha	S	fecha_ultimo_asiento	0000000012	2
548       	12	t_doc	 	A	0000000012	2
549       	12	cuenta	 	572100001	0000000012	2
550       	12	concepto	 	PAG.LIQUID.Nº 2600	0000000012	3
551       	12	debe	 		0000000012	3
552       	12	fecha	S	fecha_ultimo_asiento	0000000012	3
553       	12	t_doc	 	A	0000000012	3
554       	12	cuenta	 	572100001	0000000012	3
555       	12	concepto	 	PAG.LIQUID.Nº 2600	0000000012	4
556       	12	debe	 		0000000012	4
557       	12	fecha	S	fecha_ultimo_asiento	0000000012	4
558       	12	t_doc	 	A	0000000012	4
559       	12	cuenta	 	572100001	0000000012	4
560       	12	concepto	 	PAG.LIQUID.Nº 2600	0000000012	5
561       	12	debe	 		0000000012	5
562       	12	fecha	S	fecha_ultimo_asiento	0000000012	5
563       	12	t_doc	 	A	0000000012	5
564       	12	cuenta	 	572100001	0000000012	5
565       	12	concepto	 	PAG.LIQUID.Nº 2600	0000000012	6
566       	12	debe	 		0000000012	6
567       	12	fecha	S	fecha_ultimo_asiento	0000000012	6
568       	12	t_doc	 	A	0000000012	6
569       	12	cuenta	 	572100001	0000000012	6
570       	12	concepto	 	PAG.LIQUID.Nº 2600	0000000012	7
571       	12	debe	 		0000000012	7
572       	12	fecha	S	fecha_ultimo_asiento	0000000012	7
573       	12	t_doc	 	A	0000000012	7
574       	12	cuenta	 	572100001	0000000012	7
575       	12	concepto	 	PAG.LIQUID.Nº 2600	0000000012	8
576       	12	debe	 		0000000012	8
577       	12	fecha	S	fecha_ultimo_asiento	0000000012	8
578       	12	t_doc	 	A	0000000012	8
579       	12	cuenta	 	572100001	0000000012	8
580       	12	concepto	 	PAG.LIQUID.Nº 2600	0000000012	9
581       	12	debe	 		0000000012	9
582       	12	fecha	S	fecha_ultimo_asiento	0000000012	9
583       	12	t_doc	 	A	0000000012	9
585       	12	concepto	 	PAG.LIQUID.Nº 2600	0000000012	10
586       	12	debe	 		0000000012	10
587       	12	fecha	S	fecha_ultimo_asiento	0000000012	10
588       	12	t_doc	 	A	0000000012	10
